Data,Codigo,Produto,Grupo,Setor,Quantidade_Consumida
2024-05-28,0002,"Soro Fisiologico 0,9% 500mL",Solucoes,Urgencia,59
2024-05-28,0009,Omeprazol 40mg,Medicamento,Urgencia,58
2024-05-28,0006,Seringa 20mL,Material Hospitalar,UTI,78
2024-05-28,0022,Mascara Cirurgica,Material Hospitalar,Urgencia,31
2024-05-28,0017,"Atropina 0,25mg/mL",Medicamento,UTI,45
2024-05-29,0017,"Atropina 0,25mg/mL",Medicamento,Bloco Cirurgico,14
2024-05-29,0011,Ampicilina 1g,Antibiotico,Urgencia,2
2024-05-29,0003,Soro Glicosado 5% 500mL,Solucoes,Bloco Cirurgico,18
2024-05-29,0001,Dipirona 500mg/mL,Medicamento,Clínica Médica,35
2024-05-29,0008,Luva Procedimento M,Material Hospitalar,Urgencia,67
2024-05-29,0013,Ondansetrona 4mg,Medicamento,Urgencia,20
2024-05-29,0014,Furosemida 20mg,Medicamento,Urgencia,41
2024-05-29,0012,Metoclopramida 10mg,Medicamento,Bloco Cirurgico,37
2024-05-29,0010,Ceftriaxona 1g,Antibiotico,Bloco Cirurgico,4
2024-05-29,0007,Agulha 25x7,Material Hospitalar,UTI,16
2024-05-29,0020,Cateter Venoso 20G,Material Hospitalar,Urgencia,21
2024-05-30,0007,Agulha 25x7,Material Hospitalar,Bloco Cirurgico,88
2024-05-30,0012,Metoclopramida 10mg,Medicamento,Urgencia,18
2024-05-30,0006,Seringa 20mL,Material Hospitalar,UTI,58
2024-05-30,0003,Soro Glicosado 5% 500mL,Solucoes,Bloco Cirurgico,79
2024-05-30,0014,Furosemida 20mg,Medicamento,Bloco Cirurgico,51
2024-05-30,0021,Cateter Venoso 22G,Material Hospitalar,Clínica Médica,115
2024-05-30,0008,Luva Procedimento M,Material Hospitalar,Urgencia,54
2024-05-30,0019,Glicose 50%,Solucoes,UTI,62
2024-05-30,0020,Cateter Venoso 20G,Material Hospitalar,Urgencia,67
2024-05-30,0016,Adrenalina 1mg/mL,Medicamento,Urgencia,57
2024-05-31,0015,Hidrocortisona 100mg,Medicamento,Urgencia,30
2024-05-31,0007,Agulha 25x7,Material Hospitalar,Urgencia,11
2024-05-31,0011,Ampicilina 1g,Antibiotico,Clínica Médica,14
2024-05-31,0024,Esparadrapo,Material Hospitalar,UTI,60
2024-05-31,0016,Adrenalina 1mg/mL,Medicamento,Urgencia,44
2024-05-31,0018,Cloreto de Sodio 20%,Solucoes,Urgencia,13
2024-05-31,0003,Soro Glicosado 5% 500mL,Solucoes,Urgencia,45
2024-05-31,0025,Alcool 70%,Material Hospitalar,Bloco Cirurgico,40
2024-05-31,0021,Cateter Venoso 22G,Material Hospitalar,UTI,11
2024-05-31,0010,Ceftriaxona 1g,Antibiotico,Urgencia,13
2024-05-31,0009,Omeprazol 40mg,Medicamento,Bloco Cirurgico,58
2024-05-31,0022,Mascara Cirurgica,Material Hospitalar,Urgencia,83
2024-05-31,0006,Seringa 20mL,Material Hospitalar,Bloco Cirurgico,52
2024-06-01,0008,Luva Procedimento M,Material Hospitalar,Urgencia,55
2024-06-01,0020,Cateter Venoso 20G,Material Hospitalar,UTI,62
2024-06-01,0017,"Atropina 0,25mg/mL",Medicamento,Urgencia,50
2024-06-01,0024,Esparadrapo,Material Hospitalar,Urgencia,39
2024-06-01,0018,Cloreto de Sodio 20%,Solucoes,UTI,61
2024-06-01,0009,Omeprazol 40mg,Medicamento,Clínica Médica,51
2024-06-01,0023,Compressa Gaze,Material Hospitalar,Clínica Médica,34
2024-06-01,0019,Glicose 50%,Solucoes,Bloco Cirurgico,79
2024-06-01,0025,Alcool 70%,Material Hospitalar,Bloco Cirurgico,81
2024-06-01,0004,Equipo Macrogotas,Material Hospitalar,Bloco Cirurgico,36
2024-06-01,0014,Furosemida 20mg,Medicamento,Urgencia,26
2024-06-01,0016,Adrenalina 1mg/mL,Medicamento,UTI,19
2024-06-01,0015,Hidrocortisona 100mg,Medicamento,UTI,42
2024-06-01,0001,Dipirona 500mg/mL,Medicamento,Bloco Cirurgico,41
2024-06-01,0010,Ceftriaxona 1g,Antibiotico,Urgencia,5
2024-06-01,0012,Metoclopramida 10mg,Medicamento,Bloco Cirurgico,47
2024-06-02,0004,Equipo Macrogotas,Material Hospitalar,UTI,47
2024-06-02,0019,Glicose 50%,Solucoes,Urgencia,10
2024-06-02,0016,Adrenalina 1mg/mL,Medicamento,Bloco Cirurgico,38
2024-06-02,0003,Soro Glicosado 5% 500mL,Solucoes,Urgencia,22
2024-06-02,0023,Compressa Gaze,Material Hospitalar,UTI,81
2024-06-02,0009,Omeprazol 40mg,Medicamento,UTI,17
2024-06-02,0006,Seringa 20mL,Material Hospitalar,UTI,38
2024-06-02,0018,Cloreto de Sodio 20%,Solucoes,Urgencia,26
2024-06-02,0021,Cateter Venoso 22G,Material Hospitalar,UTI,35
2024-06-02,0002,"Soro Fisiologico 0,9% 500mL",Solucoes,UTI,18
2024-06-02,0014,Furosemida 20mg,Medicamento,UTI,23
2024-06-02,0025,Alcool 70%,Material Hospitalar,UTI,113
2024-06-02,0011,Ampicilina 1g,Antibiotico,Urgencia,13
2024-06-02,0001,Dipirona 500mg/mL,Medicamento,UTI,10
2024-06-03,0012,Metoclopramida 10mg,Medicamento,Urgencia,30
2024-06-03,0014,Furosemida 20mg,Medicamento,UTI,1
2024-06-03,0005,Seringa 10mL,Material Hospitalar,Bloco Cirurgico,72
2024-06-03,0004,Equipo Macrogotas,Material Hospitalar,UTI,21
2024-06-03,0024,Esparadrapo,Material Hospitalar,Urgencia,11
2024-06-03,0018,Cloreto de Sodio 20%,Solucoes,Urgencia,52
2024-06-03,0022,Mascara Cirurgica,Material Hospitalar,Urgencia,31
2024-06-03,0025,Alcool 70%,Material Hospitalar,Bloco Cirurgico,67
2024-06-03,0001,Dipirona 500mg/mL,Medicamento,Urgencia,35
2024-06-03,0007,Agulha 25x7,Material Hospitalar,UTI,24
2024-06-03,0016,Adrenalina 1mg/mL,Medicamento,UTI,42
2024-06-03,0011,Ampicilina 1g,Antibiotico,Clínica Médica,16
2024-06-04,0015,Hidrocortisona 100mg,Medicamento,Clínica Médica,6
2024-06-04,0012,Metoclopramida 10mg,Medicamento,UTI,44
2024-06-04,0004,Equipo Macrogotas,Material Hospitalar,UTI,54
2024-06-04,0007,Agulha 25x7,Material Hospitalar,Bloco Cirurgico,49
2024-06-04,0020,Cateter Venoso 20G,Material Hospitalar,Urgencia,12
2024-06-04,0013,Ondansetrona 4mg,Medicamento,Bloco Cirurgico,12
2024-06-04,0011,Ampicilina 1g,Antibiotico,Urgencia,14
2024-06-04,0025,Alcool 70%,Material Hospitalar,Bloco Cirurgico,39
2024-06-04,0022,Mascara Cirurgica,Material Hospitalar,Urgencia,94
2024-06-04,0010,Ceftriaxona 1g,Antibiotico,Clínica Médica,3
2024-06-04,0021,Cateter Venoso 22G,Material Hospitalar,UTI,75
2024-06-04,0018,Cloreto de Sodio 20%,Solucoes,UTI,37
2024-06-04,0005,Seringa 10mL,Material Hospitalar,Urgencia,55
2024-06-04,0001,Dipirona 500mg/mL,Medicamento,Urgencia,28
2024-06-04,0009,Omeprazol 40mg,Medicamento,UTI,11
2024-06-04,0016,Adrenalina 1mg/mL,Medicamento,Urgencia,2
2024-06-04,0014,Furosemida 20mg,Medicamento,Bloco Cirurgico,27
2024-06-05,0017,"Atropina 0,25mg/mL",Medicamento,Clínica Médica,12
2024-06-05,0014,Furosemida 20mg,Medicamento,Bloco Cirurgico,34
2024-06-05,0012,Metoclopramida 10mg,Medicamento,UTI,13
2024-06-05,0004,Equipo Macrogotas,Material Hospitalar,Urgencia,63
2024-06-05,0008,Luva Procedimento M,Material Hospitalar,Bloco Cirurgico,62
2024-06-05,0024,Esparadrapo,Material Hospitalar,Clínica Médica,78
2024-06-05,0022,Mascara Cirurgica,Material Hospitalar,UTI,42
2024-06-05,0011,Ampicilina 1g,Antibiotico,Urgencia,18
2024-06-05,0015,Hidrocortisona 100mg,Medicamento,Bloco Cirurgico,16
2024-06-05,0001,Dipirona 500mg/mL,Medicamento,Urgencia,12
2024-06-06,0017,"Atropina 0,25mg/mL",Medicamento,Urgencia,16
2024-06-06,0010,Ceftriaxona 1g,Antibiotico,UTI,26
2024-06-06,0022,Mascara Cirurgica,Material Hospitalar,Bloco Cirurgico,32
2024-06-06,0003,Soro Glicosado 5% 500mL,Solucoes,Clínica Médica,53
2024-06-06,0025,Alcool 70%,Material Hospitalar,Urgencia,30
2024-06-06,0023,Compressa Gaze,Material Hospitalar,Clínica Médica,66
2024-06-06,0019,Glicose 50%,Solucoes,Urgencia,62
2024-06-06,0024,Esparadrapo,Material Hospitalar,UTI,29
2024-06-06,0020,Cateter Venoso 20G,Material Hospitalar,UTI,62
2024-06-06,0006,Seringa 20mL,Material Hospitalar,UTI,86
2024-06-06,0005,Seringa 10mL,Material Hospitalar,Bloco Cirurgico,71
2024-06-06,0001,Dipirona 500mg/mL,Medicamento,Bloco Cirurgico,39
2024-06-06,0004,Equipo Macrogotas,Material Hospitalar,UTI,82
2024-06-06,0002,"Soro Fisiologico 0,9% 500mL",Solucoes,Urgencia,65
2024-06-06,0011,Ampicilina 1g,Antibiotico,Bloco Cirurgico,19
2024-06-06,0021,Cateter Venoso 22G,Material Hospitalar,Urgencia,108
2024-06-06,0013,Ondansetrona 4mg,Medicamento,UTI,34
2024-06-07,0018,Cloreto de Sodio 20%,Solucoes,UTI,24
2024-06-07,0013,Ondansetrona 4mg,Medicamento,Bloco Cirurgico,9
2024-06-07,0009,Omeprazol 40mg,Medicamento,Bloco Cirurgico,38
2024-06-07,0006,Seringa 20mL,Material Hospitalar,UTI,79
2024-06-07,0014,Furosemida 20mg,Medicamento,Urgencia,55
2024-06-07,0024,Esparadrapo,Material Hospitalar,UTI,79
2024-06-07,0020,Cateter Venoso 20G,Material Hospitalar,Clínica Médica,56
2024-06-07,0002,"Soro Fisiologico 0,9% 500mL",Solucoes,Urgencia,30
2024-06-07,0005,Seringa 10mL,Material Hospitalar,Bloco Cirurgico,63
2024-06-07,0001,Dipirona 500mg/mL,Medicamento,Urgencia,58
2024-06-07,0015,Hidrocortisona 100mg,Medicamento,UTI,59
2024-06-08,0002,"Soro Fisiologico 0,9% 500mL",Solucoes,Bloco Cirurgico,53
2024-06-08,0001,Dipirona 500mg/mL,Medicamento,Bloco Cirurgico,36
2024-06-08,0007,Agulha 25x7,Material Hospitalar,Bloco Cirurgico,28
2024-06-08,0019,Glicose 50%,Solucoes,Urgencia,35
2024-06-08,0011,Ampicilina 1g,Antibiotico,Bloco Cirurgico,5
2024-06-08,0025,Alcool 70%,Material Hospitalar,Bloco Cirurgico,116
2024-06-08,0015,Hidrocortisona 100mg,Medicamento,Urgencia,2
2024-06-08,0020,Cateter Venoso 20G,Material Hospitalar,UTI,13
2024-06-08,0021,Cateter Venoso 22G,Material Hospitalar,Bloco Cirurgico,47
2024-06-08,0006,Seringa 20mL,Material Hospitalar,UTI,99
2024-06-08,0022,Mascara Cirurgica,Material Hospitalar,UTI,37
2024-06-08,0023,Compressa Gaze,Material Hospitalar,Urgencia,17
2024-06-08,0003,Soro Glicosado 5% 500mL,Solucoes,Clínica Médica,22
2024-06-08,0012,Metoclopramida 10mg,Medicamento,Urgencia,50
2024-06-08,0009,Omeprazol 40mg,Medicamento,Urgencia,10
2024-06-08,0010,Ceftriaxona 1g,Antibiotico,UTI,3
2024-06-08,0005,Seringa 10mL,Material Hospitalar,Urgencia,117
2024-06-09,0019,Glicose 50%,Solucoes,Urgencia,62
2024-06-09,0020,Cateter Venoso 20G,Material Hospitalar,Urgencia,81
2024-06-09,0003,Soro Glicosado 5% 500mL,Solucoes,UTI,47
2024-06-09,0009,Omeprazol 40mg,Medicamento,Urgencia,6
2024-06-09,0001,Dipirona 500mg/mL,Medicamento,UTI,3
2024-06-09,0017,"Atropina 0,25mg/mL",Medicamento,Clínica Médica,12
2024-06-09,0008,Luva Procedimento M,Material Hospitalar,Urgencia,11
2024-06-09,0013,Ondansetrona 4mg,Medicamento,Bloco Cirurgico,29
2024-06-09,0018,Cloreto de Sodio 20%,Solucoes,Urgencia,11
2024-06-09,0025,Alcool 70%,Material Hospitalar,Urgencia,23
2024-06-10,0009,Omeprazol 40mg,Medicamento,Clínica Médica,11
2024-06-10,0012,Metoclopramida 10mg,Medicamento,Bloco Cirurgico,35
2024-06-10,0020,Cateter Venoso 20G,Material Hospitalar,Bloco Cirurgico,51
2024-06-10,0007,Agulha 25x7,Material Hospitalar,Urgencia,91
2024-06-10,0003,Soro Glicosado 5% 500mL,Solucoes,Urgencia,28
2024-06-10,0010,Ceftriaxona 1g,Antibiotico,Bloco Cirurgico,22
2024-06-10,0025,Alcool 70%,Material Hospitalar,Urgencia,81
2024-06-10,0004,Equipo Macrogotas,Material Hospitalar,Urgencia,109
2024-06-11,0009,Omeprazol 40mg,Medicamento,UTI,5
2024-06-11,0003,Soro Glicosado 5% 500mL,Solucoes,UTI,24
2024-06-11,0025,Alcool 70%,Material Hospitalar,Urgencia,20
2024-06-11,0011,Ampicilina 1g,Antibiotico,UTI,23
2024-06-11,0016,Adrenalina 1mg/mL,Medicamento,Clínica Médica,7
2024-06-11,0014,Furosemida 20mg,Medicamento,Urgencia,42
2024-06-11,0010,Ceftriaxona 1g,Antibiotico,Bloco Cirurgico,9
2024-06-11,0004,Equipo Macrogotas,Material Hospitalar,Bloco Cirurgico,91
2024-06-11,0006,Seringa 20mL,Material Hospitalar,Urgencia,54
2024-06-11,0018,Cloreto de Sodio 20%,Solucoes,Bloco Cirurgico,29
2024-06-11,0019,Glicose 50%,Solucoes,UTI,31
2024-06-11,0013,Ondansetrona 4mg,Medicamento,Urgencia,4
2024-06-12,0020,Cateter Venoso 20G,Material Hospitalar,UTI,83
2024-06-12,0007,Agulha 25x7,Material Hospitalar,UTI,64
2024-06-12,0025,Alcool 70%,Material Hospitalar,Bloco Cirurgico,69
2024-06-12,0024,Esparadrapo,Material Hospitalar,UTI,15
2024-06-12,0013,Ondansetrona 4mg,Medicamento,Urgencia,40
2024-06-12,0018,Cloreto de Sodio 20%,Solucoes,Bloco Cirurgico,31
2024-06-12,0017,"Atropina 0,25mg/mL",Medicamento,Urgencia,52
2024-06-12,0004,Equipo Macrogotas,Material Hospitalar,Urgencia,49
2024-06-12,0008,Luva Procedimento M,Material Hospitalar,Urgencia,26
2024-06-12,0022,Mascara Cirurgica,Material Hospitalar,UTI,66
2024-06-13,0011,Ampicilina 1g,Antibiotico,UTI,17
2024-06-13,0004,Equipo Macrogotas,Material Hospitalar,Clínica Médica,119
2024-06-13,0016,Adrenalina 1mg/mL,Medicamento,Bloco Cirurgico,16
2024-06-13,0024,Esparadrapo,Material Hospitalar,Urgencia,42
2024-06-13,0005,Seringa 10mL,Material Hospitalar,Clínica Médica,102
2024-06-13,0001,Dipirona 500mg/mL,Medicamento,UTI,58
2024-06-13,0010,Ceftriaxona 1g,Antibiotico,UTI,10
2024-06-13,0017,"Atropina 0,25mg/mL",Medicamento,Bloco Cirurgico,51
2024-06-13,0019,Glicose 50%,Solucoes,UTI,69
2024-06-13,0013,Ondansetrona 4mg,Medicamento,Urgencia,47
2024-06-13,0006,Seringa 20mL,Material Hospitalar,Urgencia,19
2024-06-13,0025,Alcool 70%,Material Hospitalar,Bloco Cirurgico,114
2024-06-13,0008,Luva Procedimento M,Material Hospitalar,UTI,21
2024-06-13,0020,Cateter Venoso 20G,Material Hospitalar,Clínica Médica,58
2024-06-13,0014,Furosemida 20mg,Medicamento,Urgencia,11
2024-06-13,0012,Metoclopramida 10mg,Medicamento,Urgencia,36
2024-06-13,0022,Mascara Cirurgica,Material Hospitalar,UTI,99
2024-06-14,0010,Ceftriaxona 1g,Antibiotico,Bloco Cirurgico,16
2024-06-14,0009,Omeprazol 40mg,Medicamento,UTI,9
2024-06-14,0020,Cateter Venoso 20G,Material Hospitalar,UTI,118
2024-06-14,0016,Adrenalina 1mg/mL,Medicamento,Urgencia,55
2024-06-14,0018,Cloreto de Sodio 20%,Solucoes,Urgencia,28
2024-06-14,0019,Glicose 50%,Solucoes,Clínica Médica,6
2024-06-14,0005,Seringa 10mL,Material Hospitalar,UTI,102
2024-06-14,0002,"Soro Fisiologico 0,9% 500mL",Solucoes,Urgencia,64
2024-06-14,0023,Compressa Gaze,Material Hospitalar,Urgencia,104
2024-06-14,0025,Alcool 70%,Material Hospitalar,UTI,42
2024-06-14,0017,"Atropina 0,25mg/mL",Medicamento,Bloco Cirurgico,12
2024-06-14,0015,Hidrocortisona 100mg,Medicamento,UTI,23
2024-06-14,0014,Furosemida 20mg,Medicamento,Clínica Médica,48
2024-06-14,0021,Cateter Venoso 22G,Material Hospitalar,Bloco Cirurgico,34
2024-06-15,0008,Luva Procedimento M,Material Hospitalar,Bloco Cirurgico,51
2024-06-15,0010,Ceftriaxona 1g,Antibiotico,UTI,14
2024-06-15,0012,Metoclopramida 10mg,Medicamento,UTI,48
2024-06-15,0004,Equipo Macrogotas,Material Hospitalar,UTI,115
2024-06-15,0001,Dipirona 500mg/mL,Medicamento,UTI,59
2024-06-15,0009,Omeprazol 40mg,Medicamento,Bloco Cirurgico,50
2024-06-15,0019,Glicose 50%,Solucoes,Clínica Médica,21
2024-06-15,0002,"Soro Fisiologico 0,9% 500mL",Solucoes,Bloco Cirurgico,12
2024-06-15,0018,Cloreto de Sodio 20%,Solucoes,Urgencia,57
2024-06-15,0020,Cateter Venoso 20G,Material Hospitalar,Urgencia,109
2024-06-15,0014,Furosemida 20mg,Medicamento,Urgencia,44
2024-06-15,0017,"Atropina 0,25mg/mL",Medicamento,Urgencia,55
2024-06-15,0006,Seringa 20mL,Material Hospitalar,Urgencia,82
2024-06-15,0022,Mascara Cirurgica,Material Hospitalar,Urgencia,57
2024-06-16,0020,Cateter Venoso 20G,Material Hospitalar,Urgencia,79
2024-06-16,0013,Ondansetrona 4mg,Medicamento,UTI,5
2024-06-16,0001,Dipirona 500mg/mL,Medicamento,Urgencia,58
2024-06-16,0010,Ceftriaxona 1g,Antibiotico,Urgencia,16
2024-06-16,0021,Cateter Venoso 22G,Material Hospitalar,Bloco Cirurgico,31
2024-06-16,0019,Glicose 50%,Solucoes,Urgencia,24
2024-06-16,0025,Alcool 70%,Material Hospitalar,Urgencia,48
2024-06-16,0023,Compressa Gaze,Material Hospitalar,Urgencia,43
2024-06-16,0004,Equipo Macrogotas,Material Hospitalar,Clínica Médica,113
2024-06-16,0014,Furosemida 20mg,Medicamento,UTI,59
2024-06-16,0016,Adrenalina 1mg/mL,Medicamento,UTI,34
2024-06-16,0024,Esparadrapo,Material Hospitalar,Urgencia,71
2024-06-16,0005,Seringa 10mL,Material Hospitalar,UTI,65
2024-06-16,0009,Omeprazol 40mg,Medicamento,Urgencia,25
2024-06-16,0017,"Atropina 0,25mg/mL",Medicamento,Bloco Cirurgico,59
2024-06-16,0008,Luva Procedimento M,Material Hospitalar,Urgencia,43
2024-06-17,0005,Seringa 10mL,Material Hospitalar,Urgencia,63
2024-06-17,0022,Mascara Cirurgica,Material Hospitalar,Bloco Cirurgico,49
2024-06-17,0008,Luva Procedimento M,Material Hospitalar,UTI,91
2024-06-17,0019,Glicose 50%,Solucoes,Urgencia,68
2024-06-17,0002,"Soro Fisiologico 0,9% 500mL",Solucoes,Urgencia,10
2024-06-17,0023,Compressa Gaze,Material Hospitalar,Urgencia,27
2024-06-17,0021,Cateter Venoso 22G,Material Hospitalar,UTI,52
2024-06-17,0009,Omeprazol 40mg,Medicamento,UTI,49
2024-06-18,0006,Seringa 20mL,Material Hospitalar,Urgencia,101
2024-06-18,0016,Adrenalina 1mg/mL,Medicamento,Clínica Médica,23
2024-06-18,0019,Glicose 50%,Solucoes,Urgencia,43
2024-06-18,0015,Hidrocortisona 100mg,Medicamento,Urgencia,33
2024-06-18,0003,Soro Glicosado 5% 500mL,Solucoes,Bloco Cirurgico,75
2024-06-18,0002,"Soro Fisiologico 0,9% 500mL",Solucoes,Urgencia,66
2024-06-18,0024,Esparadrapo,Material Hospitalar,Bloco Cirurgico,11
2024-06-18,0011,Ampicilina 1g,Antibiotico,Urgencia,25
2024-06-19,0009,Omeprazol 40mg,Medicamento,Urgencia,57
2024-06-19,0014,Furosemida 20mg,Medicamento,Urgencia,6
2024-06-19,0010,Ceftriaxona 1g,Antibiotico,UTI,11
2024-06-19,0024,Esparadrapo,Material Hospitalar,UTI,28
2024-06-19,0019,Glicose 50%,Solucoes,UTI,74
2024-06-19,0023,Compressa Gaze,Material Hospitalar,Bloco Cirurgico,46
2024-06-19,0001,Dipirona 500mg/mL,Medicamento,Urgencia,30
2024-06-19,0022,Mascara Cirurgica,Material Hospitalar,UTI,34
2024-06-19,0021,Cateter Venoso 22G,Material Hospitalar,Bloco Cirurgico,74
2024-06-20,0019,Glicose 50%,Solucoes,UTI,9
2024-06-20,0015,Hidrocortisona 100mg,Medicamento,Urgencia,6
2024-06-20,0025,Alcool 70%,Material Hospitalar,Bloco Cirurgico,86
2024-06-20,0023,Compressa Gaze,Material Hospitalar,Bloco Cirurgico,98
2024-06-20,0012,Metoclopramida 10mg,Medicamento,Bloco Cirurgico,39
2024-06-20,0008,Luva Procedimento M,Material Hospitalar,Urgencia,23
2024-06-20,0014,Furosemida 20mg,Medicamento,Urgencia,17
2024-06-20,0024,Esparadrapo,Material Hospitalar,Urgencia,25
2024-06-20,0016,Adrenalina 1mg/mL,Medicamento,Bloco Cirurgico,56
2024-06-20,0007,Agulha 25x7,Material Hospitalar,Urgencia,101
2024-06-21,0012,Metoclopramida 10mg,Medicamento,Clínica Médica,12
2024-06-21,0004,Equipo Macrogotas,Material Hospitalar,Urgencia,102
2024-06-21,0006,Seringa 20mL,Material Hospitalar,Clínica Médica,49
2024-06-21,0021,Cateter Venoso 22G,Material Hospitalar,UTI,66
2024-06-21,0017,"Atropina 0,25mg/mL",Medicamento,Clínica Médica,11
2024-06-21,0020,Cateter Venoso 20G,Material Hospitalar,UTI,107
2024-06-21,0007,Agulha 25x7,Material Hospitalar,Urgencia,116
2024-06-21,0025,Alcool 70%,Material Hospitalar,Bloco Cirurgico,109
2024-06-21,0008,Luva Procedimento M,Material Hospitalar,Clínica Médica,52
2024-06-21,0009,Omeprazol 40mg,Medicamento,Urgencia,27
2024-06-21,0023,Compressa Gaze,Material Hospitalar,Bloco Cirurgico,118
2024-06-21,0005,Seringa 10mL,Material Hospitalar,Urgencia,74
2024-06-21,0016,Adrenalina 1mg/mL,Medicamento,Urgencia,22
2024-06-21,0013,Ondansetrona 4mg,Medicamento,Bloco Cirurgico,25
2024-06-21,0011,Ampicilina 1g,Antibiotico,Urgencia,26
2024-06-22,0017,"Atropina 0,25mg/mL",Medicamento,UTI,58
2024-06-22,0005,Seringa 10mL,Material Hospitalar,Urgencia,82
2024-06-22,0018,Cloreto de Sodio 20%,Solucoes,Clínica Médica,59
2024-06-22,0008,Luva Procedimento M,Material Hospitalar,Urgencia,19
2024-06-22,0013,Ondansetrona 4mg,Medicamento,UTI,38
2024-06-22,0023,Compressa Gaze,Material Hospitalar,Urgencia,52
2024-06-22,0020,Cateter Venoso 20G,Material Hospitalar,UTI,76
2024-06-22,0009,Omeprazol 40mg,Medicamento,Urgencia,11
2024-06-22,0007,Agulha 25x7,Material Hospitalar,UTI,101
2024-06-22,0002,"Soro Fisiologico 0,9% 500mL",Solucoes,Clínica Médica,51
2024-06-22,0015,Hidrocortisona 100mg,Medicamento,Clínica Médica,50
2024-06-22,0011,Ampicilina 1g,Antibiotico,Urgencia,18
2024-06-22,0021,Cateter Venoso 22G,Material Hospitalar,UTI,114
2024-06-22,0012,Metoclopramida 10mg,Medicamento,Urgencia,40
2024-06-22,0025,Alcool 70%,Material Hospitalar,UTI,52
2024-06-23,0012,Metoclopramida 10mg,Medicamento,Urgencia,24
2024-06-23,0003,Soro Glicosado 5% 500mL,Solucoes,Bloco Cirurgico,59
2024-06-23,0014,Furosemida 20mg,Medicamento,Clínica Médica,24
2024-06-23,0021,Cateter Venoso 22G,Material Hospitalar,UTI,63
2024-06-23,0009,Omeprazol 40mg,Medicamento,UTI,16
2024-06-23,0018,Cloreto de Sodio 20%,Solucoes,Urgencia,69
2024-06-23,0017,"Atropina 0,25mg/mL",Medicamento,Urgencia,51
2024-06-23,0023,Compressa Gaze,Material Hospitalar,Urgencia,38
2024-06-23,0024,Esparadrapo,Material Hospitalar,Bloco Cirurgico,67
2024-06-23,0015,Hidrocortisona 100mg,Medicamento,UTI,42
2024-06-23,0008,Luva Procedimento M,Material Hospitalar,Urgencia,52
2024-06-23,0016,Adrenalina 1mg/mL,Medicamento,Urgencia,10
2024-06-23,0025,Alcool 70%,Material Hospitalar,Bloco Cirurgico,23
2024-06-23,0013,Ondansetrona 4mg,Medicamento,UTI,42
2024-06-23,0004,Equipo Macrogotas,Material Hospitalar,Bloco Cirurgico,41
2024-06-23,0022,Mascara Cirurgica,Material Hospitalar,UTI,35
2024-06-23,0019,Glicose 50%,Solucoes,Bloco Cirurgico,60
2024-06-24,0023,Compressa Gaze,Material Hospitalar,Bloco Cirurgico,52
2024-06-24,0011,Ampicilina 1g,Antibiotico,Urgencia,6
2024-06-24,0018,Cloreto de Sodio 20%,Solucoes,Urgencia,11
2024-06-24,0021,Cateter Venoso 22G,Material Hospitalar,UTI,25
2024-06-24,0006,Seringa 20mL,Material Hospitalar,Bloco Cirurgico,46
2024-06-24,0015,Hidrocortisona 100mg,Medicamento,Clínica Médica,54
2024-06-24,0025,Alcool 70%,Material Hospitalar,UTI,90
2024-06-24,0012,Metoclopramida 10mg,Medicamento,UTI,22
2024-06-24,0008,Luva Procedimento M,Material Hospitalar,Urgencia,70
2024-06-24,0013,Ondansetrona 4mg,Medicamento,UTI,2
2024-06-24,0003,Soro Glicosado 5% 500mL,Solucoes,Bloco Cirurgico,24
2024-06-24,0005,Seringa 10mL,Material Hospitalar,Urgencia,116
2024-06-24,0004,Equipo Macrogotas,Material Hospitalar,Clínica Médica,33
2024-06-24,0019,Glicose 50%,Solucoes,Urgencia,41
2024-06-24,0016,Adrenalina 1mg/mL,Medicamento,UTI,25
2024-06-24,0001,Dipirona 500mg/mL,Medicamento,Urgencia,59
2024-06-24,0014,Furosemida 20mg,Medicamento,UTI,48
2024-06-25,0011,Ampicilina 1g,Antibiotico,UTI,9
2024-06-25,0002,"Soro Fisiologico 0,9% 500mL",Solucoes,Urgencia,53
2024-06-25,0013,Ondansetrona 4mg,Medicamento,UTI,6
2024-06-25,0016,Adrenalina 1mg/mL,Medicamento,Urgencia,34
2024-06-25,0020,Cateter Venoso 20G,Material Hospitalar,Bloco Cirurgico,102
2024-06-25,0004,Equipo Macrogotas,Material Hospitalar,UTI,45
2024-06-25,0008,Luva Procedimento M,Material Hospitalar,Urgencia,88
2024-06-25,0022,Mascara Cirurgica,Material Hospitalar,Urgencia,45
2024-06-26,0003,Soro Glicosado 5% 500mL,Solucoes,Clínica Médica,38
2024-06-26,0023,Compressa Gaze,Material Hospitalar,Bloco Cirurgico,57
2024-06-26,0018,Cloreto de Sodio 20%,Solucoes,UTI,65
2024-06-26,0020,Cateter Venoso 20G,Material Hospitalar,Urgencia,93
2024-06-26,0025,Alcool 70%,Material Hospitalar,Urgencia,10
2024-06-26,0009,Omeprazol 40mg,Medicamento,Bloco Cirurgico,15
2024-06-26,0021,Cateter Venoso 22G,Material Hospitalar,Urgencia,104
2024-06-26,0011,Ampicilina 1g,Antibiotico,Clínica Médica,13
2024-06-26,0001,Dipirona 500mg/mL,Medicamento,Urgencia,49
2024-06-26,0014,Furosemida 20mg,Medicamento,Urgencia,14
2024-06-26,0007,Agulha 25x7,Material Hospitalar,Urgencia,51
